"","lon","lat"
"900",-85.7630885,42.9097484
"901",-83.7151085,42.9781921
"902",-83.1579277,42.351288
"903",-85.0711174,42.9872547
"904",-83.3483255,42.2253346
"905",-82.961741,42.5107942
"906",-83.0457538,42.331427
"907",-83.2437565,42.4754277
"908",-86.308356,42.1861494
"909",-84.9636552,42.2715071
"910",-83.1648457,42.3068568
"911",-83.171991,42.394535
"912",-83.1497751,42.6064095
"913",-83.246877,42.6646698
"914",-83.1497751,42.6064095
"915",-84.6534258,42.5010414
"916",-83.396897,43.4911322
"917",-83.233849,42.662158
"918",-83.4327859,42.2419935
"919",-86.554641,41.939841
"920",-86.554641,41.939841
"921",-85.7185329,43.016804
"922",-83.3044404,43.0380688
"923",-83.3044404,43.0380688
"924",-83.3188341,43.0514161
"925",-86.3660809,43.538683
"926",NA,NA
"927",-83.6924099,43.017053
"928",-84.4213698,42.4462516
"929",-85.5872286,42.2917069
"930",-85.6206317,44.7630567
"931",-85.7680915,43.0014133
"932",-83.3047803,42.2466882
"933",-94.764146,38.970511
"934",-83.233849,42.662158
"935",-95.6292615,37.0455042
"936",-85.704574,42.920434
"937",-83.0463127,42.3800828
"938",-83.7656167,42.1758933
"939",-83.2339976,42.6552305
"940",-83.0402321,42.4432957
"941",-84.0248239,42.2996379
"942",-83.0365968,42.4888827
"943",-83.3692257,42.3724857
"944",-83.0464443,42.4632644
"945",-95.712891,37.09024
"946",-83.6598611,43.0101713
"947",-82.9493652,42.539202
"948",-82.9493652,42.539202
"949",-82.9493652,42.539202
"950",-83.1497751,42.6064095
"951",-82.9195514,42.5868882
"952",-84.6305101,41.9200472
"953",-82.7994194,42.6960659
"954",-82.9493652,42.539202
"955",-86.1086228,41.9842123
"956",-85.6634006,41.794699
"957",-87.6563583,46.4399147
"958",-87.6056953,46.4412966
"959",-83.2608103,42.7157807
"960",-83.1497751,42.6064095
"961",-84.6619015,41.9842131
"962",-84.8890361,41.9476656
"963",-83.0457538,42.331427
"964",-83.3047803,42.2466882
"965",-83.3047803,42.2466882
"966",-83.1373063,42.2571306
"967",-83.5323572,42.2508411
"968",-83.4852133,42.2047619
"969",-83.373698,44.4526174
"970",-83.5337898,42.2235239
"971",-83.513145,42.2377303
"972",-86.0066174,42.8203571
"973",-86.3033627,41.7145036
"974",-83.3299524,42.2610849
"975",-83.3299524,42.2610849
"976",-83.3299524,42.2610849
"977",-84.6354639,41.9968727
"978",-83.2396612,42.7844752
"979",-83.2341028,42.6875323
"980",-83.2341028,42.6875323
"981",-83.7388467,42.9734164
"982",-83.885309,43.4518745
"983",-84.6509247,42.5254021
"984",-85.2745296,42.3428832
"985",-86.1927691,43.0301912
"986",-85.5872286,42.2917069
"987",-85.8669748,42.5291934
"988",-83.476941,42.3819342
"989",-83.2341028,42.6875323
"990",-84.3648663,42.2020086
"991",-83.3319251,42.3709012
"992",-85.5443816,43.1352383
"993",-85.539897,42.2197603
"994",-85.2753559,43.8974848
"995",-85.5617605,42.8384513
"996",-85.5568025,42.8683422
"997",-87.6563583,46.4399147
"998",-83.0449347,42.9205842
"999",-88.070592,45.797763
"1000",-83.7252044,42.7906951
"1001",-83.2341028,42.6875323
"1002",-83.9293952,42.6072552
"1003",-84.6788835,42.6911106
"1004",-82.7352104,43.5266861
"1005",-84.660226,42.708107
"1006",-84.9775064,41.9511007
"1007",-84.6601139,42.710866
"1008",-84.64125,42.6863952
"1009",-83.3977101,41.9164343
"1010",-83.0651228,42.3233301
"1011",-83.918423,42.000124
"1012",-83.7151085,42.9781921
"1013",-85.42008,41.778491
"1014",-83.163103,42.456602
"1015",-83.9764459,43.4523153
"1016",-83.932388,43.4475733
"1017",-83.0897213,42.5343949
"1018",-83.0335363,42.5263645
"1019",-85.9186187,42.9778154
"1020",-82.7589868,27.8829028
"1021",-83.6465965,42.9326293
"1022",-85.012952,41.9330715
"1023",-85.2725929,42.3247919
"1024",-86.1089301,42.7875235
"1025",-83.2003722,42.3313856
"1026",-85.2552337,42.3006847
"1027",-87.5449541,37.9871862
"1028",-85.652198,42.935846
"1029",-86.2483921,43.2341813
"1030",-84.4013462,42.245869
"1031",-85.2620421,45.0634858
"1032",-84.4881252,43.7984134
"1033",-83.0686635,43.0162324
"1034",-83.2609897,43.82682
"1035",-83.0491289,42.608178
"1036",NA,NA
"1037",-84.9876429,42.1043262
"1038",-85.687635,42.810927
"1039",-85.4191482,41.799217
"1040",-84.4246352,42.256684
"1041",-83.2265712,42.381074
"1042",-83.2341028,42.6875323
"1043",-84.6305101,41.9200472
"1044",-84.6305101,41.9200472
"1045",-83.9919656,43.5891578
"1046",-83.6905435,43.0151109
"1047",-83.0355087,42.4974209
"1048",-83.0457538,42.331427
"1049",-84.036334,41.8991958
"1050",-83.0146526,42.5144566
"1051",-83.4037865,42.3030149
"1052",-83.2437565,42.4754277
"1053",-83.399179,42.380495
"1054",-83.5107976,42.5128499
"1055",-86.3475717,43.5072317
"1056",NA,NA
"1057",-85.7687253,43.5414514
"1058",-86.2736407,42.4030865
"1059",-86.1055244,42.7523266
"1060",-86.1969971,43.0769625
"1061",-87.3953713,46.5436199
"1062",-83.4810481,42.537811
"1063",-83.2732627,42.3369816
"1064",-83.2732627,42.3369816
"1065",-85.4619599,42.7130889
"1066",-83.053902,42.3680343
"1067",-83.6596596,41.9572676
"1068",-83.885309,43.4518745
"1069",NA,NA
"1070",NA,NA
"1071",-86.229991,41.823726
"1072",-84.5555347,42.732535
"1073",-84.3819469,42.2200132
"1074",-85.6426181,41.956279
"1075",-83.3076463,43.0901859
"1076",-83.4325448,42.4555634
"1077",-86.1969971,43.0769625
"1078",-83.1961996,42.2978208
"1079",-82.9286428,42.6651965
"1080",-95.6292615,37.0455042
"1081",-83.4465669,42.268496
"1082",-83.7649424,43.1797501
"1083",-83.4250284,44.3054169
"1084",-83.6874562,43.0125274
"1085",-83.243927,42.648281
"1086",-83.7165927,42.9861424
"1087",-83.2370263,42.1830339
"1088",-83.3553842,42.2161722
"1089",-84.3056444,43.6480942
"1090",-83.767791,42.961091
"1091",-83.8260884,42.2868754
"1092",-86.1267144,41.9815185
"1093",-83.6874562,43.0125274
"1094",-84.564284,42.703779
"1095",-83.2358551,42.6600086
"1096",-83.0479768,42.5878594
"1097",-83.2341028,42.6875323
"1098",-83.2910468,42.6389216
"1099",-83.4702132,42.3714253
"1100",-85.6153792,42.9134149
"1101",-86.1077556,42.0527098
"1102",-83.2608103,42.7157807
"1103",-83.5363268,42.5247555
"1104",-83.0797832,42.3618571
"1105",-83.0797832,42.3618571
"1106",-85.6023643,44.3148443
"1107",-83.2572332,42.1261157
"1108",-83.1497751,42.6064095
"1109",-84.5540899,42.7315866
"1110",-89.31177,46.8731974
"1111",-83.2724706,42.6941733
"1112",-83.096868,42.4055925
"1113",-82.9286428,42.6651965
"1114",-83.3371903,42.4295035
"1115",-83.1497751,42.6064095
"1116",-83.4882347,42.5750853
"1117",-83.1923879,42.640532
"1118",-85.4439283,43.4908606
"1119",-83.2370263,42.1830339
"1120",-82.7982634,43.130026
"1121",-83.3107482,42.2535017
"1122",-87.6142737,45.1077627
"1123",-85.6023643,44.3148443
"1124",-83.572645,43.3692236
"1125",-83.1793697,42.1742073
"1126",-89.3140302,46.8710525
"1127",-83.0479262,42.3307108
"1128",-83.3903872,42.1851346
"1129",-83.2410027,42.6976341
"1130",-88.4890193,46.7785433
"1131",-83.0457538,42.331427
"1132",-86.1182142,43.2143189
"1133",-86.1089301,42.7875235
"1134",-85.6206317,44.7630567
"1135",-83.2484333,42.7904281
"1136",-83.180111,42.531393
"1137",-86.1089301,42.7875235
"1138",-85.4211125,44.2650176
"1139",-83.5122756,41.6107148
"1140",-83.1052028,42.4858692
"1141",-83.0457538,42.331427
"1142",-85.7680915,43.0014133
"1143",-83.053703,42.332327
"1144",-84.9633148,42.2722641
"1145",NA,NA
"1146",-85.784453,42.2094839
"1147",-84.5555347,42.732535
"1148",-83.0641456,42.4742685
"1149",-83.1497751,42.6064095
"1150",-83.1497751,42.6064095
"1151",-83.3677168,42.4989936
"1152",-83.6874562,43.0125274
"1153",-83.1738604,42.553734
"1154",-85.5872286,42.2917069
"1155",-83.1134864,42.5375257
"1156",-83.2973732,42.3944486
"1157",-85.5834456,42.2896344
"1158",-83.4702132,42.3714253
"1159",-83.296258,42.3856509
"1160",NA,NA
"1161",-83.4986709,42.6475777
"1162",-85.6100309,44.7382512
"1163",-84.8358211,42.5636478
"1164",-85.5617605,42.8384513
"1165",-83.767791,42.961091
"1166",-85.67284,42.937396
"1167",-83.2476132,42.1031258
"1168",-83.184133,42.5148322
"1169",-83.3965994,42.2222614
"1170",-85.5872286,42.2917069
"1171",-83.885309,43.4518745
"1172",-83.431465,42.423937
"1173",-83.2476132,42.1031258
"1174",-92.113586,32.499967
"1175",-83.3527097,42.36837
"1176",-83.913136,43.37267
"1177",-86.4663943,42.1152828
"1178",-82.9810579,42.667299
"1179",-86.1538542,39.9655242
"1180",-83.053902,42.3680343
"1181",-87.3413731,31.4279433
"1182",-83.0466896,42.3295101
"1183",-85.8278002,43.0355531
"1184",-83.4327859,42.2419935
"1185",-83.0149131,42.3364633
"1186",-84.8519938,42.5474349
"1187",-83.2419069,42.6978639
"1188",-83.7151085,42.9781921
"1189",-83.3484221,42.2253108
"1190",-84.7530304,42.243097
"1191",-83.976471,43.4763468
"1192",-83.1925484,42.1281348
"1193",-85.6023643,44.3148443
"1194",-85.4070742,44.2532387
"1195",-83.7347039,42.2116201
"1196",-83.0428243,42.5175243
"1197",-83.6503744,43.0070244
"1198",-83.3527097,42.36837
"1199",-83.205837,42.4564072
"1200",-85.6391175,43.0162988
"1201",-83.3092456,42.635104
"1202",-83.2917854,42.7060978
"1203",-85.7228061,42.8122508
"1204",-85.6433229,41.7981056
"1205",-82.932668,42.544096
"1206",-83.2363512,42.6363449
"1207",-82.932668,42.544096
"1208",-82.834439,42.644816
"1209",-85.7570641,42.8802901
"1210",-86.2250865,41.8491514
"1211",-84.4255389,42.2465572
"1212",-85.7573408,42.8750599
"1213",-83.0363871,42.4662895
"1214",-83.0667728,42.3585457
"1215",-83.1487665,42.5630193
"1216",-83.2865407,42.4968655
"1217",-83.0486197,42.3305584
"1218",-83.251117,42.0917475
"1219",-83.0640079,42.3887652
"1220",-95.712891,37.09024
"1221",-86.2457645,45.9567185
"1222",-83.45149,42.347808
"1223",-83.1500122,42.562963
"1224",-85.8392868,43.9285507
"1225",-83.238151,42.137027
"1226",-83.3553842,42.2161722
"1227",-83.0457538,42.331427
"1228",NA,NA
"1229",-83.1599349,42.552288
"1230",-82.883912,42.5541539
"1231",-85.0713876,42.9432536
"1232",-82.8407438,42.66937
"1233",-85.6680863,42.9633599
"1234",-83.0772111,42.4813901
"1235",-83.8888647,43.5944677
"1236",-83.9919656,43.5891578
"1237",-83.9401494,43.4316861
"1238",-83.6905435,43.0151109
"1239",-85.5834456,42.2896344
"1240",-84.409582,42.245888
"1241",-85.6724679,42.9656193
"1242",-83.3988852,41.9164048
"1243",-83.2003722,42.3313856
"1244",-83.0219566,42.5221603
"1245",-83.0099808,42.3606405
"1246",-83.0278425,42.517967
"1247",-83.238151,42.137027
"1248",-85.6680863,42.9633599
"1249",-83.2341028,42.6875323
"1250",-89.3140302,46.8710525
"1251",-85.7100393,43.1608578
"1252",-83.2862052,42.4957303
"1253",-83.0463409,42.3282527
"1254",-83.0332955,42.6618306
"1255",-83.4846686,42.4923663
"1256",-83.0486197,42.3305584
"1257",-83.4101989,42.4942951
"1258",-83.0457538,42.331427
"1259",-83.2003722,42.3313856
"1260",-82.978502,42.4910009
"1261",-82.4422919,42.9572594
"1262",-83.2497215,42.1106334
"1263",-83.0775771,42.3698975
"1264",-85.5497304,42.2527696
"1265",-85.6023643,44.3148443
"1266",-83.4754913,42.48059
"1267",-85.2577257,43.9059475
"1268",-83.2310639,42.227519
"1269",-84.1227598,43.5250265
"1270",-83.2194421,42.3143142
"1271",-83.0457538,42.331427
"1272",-83.3483255,42.2253346
"1273",-83.3965994,42.2222614
"1274",-85.6206317,44.7630567
"1275",-83.2278374,42.1355324
"1276",-83.5460901,42.2353015
"1277",-83.9586725,43.4848742
"1278",-83.3730313,42.3750703
"1279",-85.4011619,44.2519526
"1280",-86.0440419,39.8097863
"1281",-85.7053085,42.9133602
"1282",-84.4013462,42.245869
"1283",-85.5860665,42.3182789
"1284",-83.6874562,43.0125274
"1285",-84.5369994,42.6697716
"1286",-83.4080634,42.374318
"1287",-82.4868599,42.9125305
"1288",-83.9508068,43.4194699
"1289",-83.1497751,42.6064095
"1290",-85.6717555,42.9680254
"1291",-83.514583,42.507503
"1292",-85.6670631,42.962436
"1293",-83.311877,42.48633
"1294",-84.6578732,41.9840899
"1295",-83.6874562,43.0125274
"1296",-85.6023643,44.3148443
"1297",-83.491432,42.541941
"1298",-83.167794,42.5448886
"1299",-85.4070742,44.2532387
"1300",-83.2476132,42.1031258
"1301",-75.6897695,45.4238551
"1302",-85.6023643,44.3148443
"1303",-83.0538313,42.433064
"1304",-83.0378897,42.3740595
"1305",-83.8017175,42.2758945
"1306",-83.4020678,42.2554215
"1307",-83.2759415,42.7044006
"1308",-83.0981394,42.5320171
"1309",-83.0486197,42.3305584
"1310",-83.0457538,42.331427
"1311",-83.8523019,42.2943506
"1312",-83.1759133,42.5930009
"1313",-85.5872286,42.2917069
"1314",-83.029785,42.5021384
"1315",-83.5714707,43.3690206
"1316",-85.658857,42.895946
"1317",-83.3263092,42.4435795
"1318",-83.6924099,43.017053
"1319",-83.3887641,42.1293637
"1320",-83.106338,42.535636
"1321",-83.4308547,42.4944496
"1322",-83.8807792,42.3261143
"1323",-83.0329934,42.670782
"1324",-83.5376699,43.0353235
"1325",-89.6283453,40.7829553
"1326",-83.275701,42.6951411
"1327",-83.1579277,42.351288
"1328",-83.1781753,42.370759
"1329",-83.7685158,42.737077
"1330",-83.0302033,42.5803122
"1331",-83.3580912,42.5026304
